Plant group,Family,Genus,Species,Status,Priority,Collected in 2020,"""Black list"" (collected/sequenced by others)",Collected by RBGE after jan2021,Collected by RBGK after jan2021,Notes
Flowering plants,Veronicaceae,Veronica,beccabunga,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,catenata,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,chamaedrys,dtol_other_priority,,yes,,,,
Flowering plants,Veronicaceae,Veronica,fruticans,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,hederifolia,dtol,,,,,yes,
Flowering plants,Veronicaceae,Veronica,montana,dtol,,,,yes,,
Flowering plants,Veronicaceae,Veronica,officinalis,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,scutellata,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,serpyllifolia,dtol_other_priority,yes,,,yes,,
Flowering plants,Veronicaceae,Veronica,spicata,dtol_other_priority,,yes,,,,
Flowering plants,Veronicaceae,Veronica,triphyllos,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,verna,dtol,,,,,,
Flowering plants,Violaceae,Viola,arvensis,dtol,,,,,,
Flowering plants,Violaceae,Viola,canina,dtol,,,,,,
Flowering plants,Violaceae,Viola,hirta,dtol,,,,,,
Flowering plants,Violaceae,Viola,kitaibeliana,dtol,,,,,,
Flowering plants,Violaceae,Viola,lactea,dtol,,,,,,
Flowering plants,Violaceae,Viola,lutea,dtol,,,,,,
Flowering plants,Violaceae,Viola,odorata,dtol_family_representative,yes,,,,yes,
Flowering plants,Violaceae,Viola,palustris,dtol,,,,,,
Flowering plants,Violaceae,Viola,reichenbachiana,dtol,,,,,,
Flowering plants,Violaceae,Viola,riviniana,dtol_other_priority,yes,yes,Collected by Raj Whitlock/Buxton,,,2020 sample failed extraction
Flowering plants,Violaceae,Viola,rupestris,dtol,,,,,,
Flowering plants,Violaceae,Viola,stagnina,dtol,,,,,,
Flowering plants,Violaceae,Viola,tricolor,dtol,,,,,yes,
Flowering plants,Zosteraceae,Zostera,marina,dtol_family_representative,yes,,Collected by Patrick Adkins of MBA (marine sampling group),,,
Flowering plants,Zosteraceae,Zostera,noltei,dtol,,,Will be collected by Patrick Adkins,,,
