Plant group,Family,Genus,Species,Status,Priority,Collected in 2020,"""Black list"" (collected/sequenced by others)",Collected by RBGE after jan2021,Collected by RBGK after jan2021,Notes
Bryophyte,Orthotrichaceae,Pulvigera,lyellii,dtol_family_representative,yes,yes,,,,
Bryophyte,Orthotrichaceae,Ulota,bruchii,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,calvescens,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,coarctata,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,crispa,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,crispula,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,drummondii,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,hutchinsiae,dtol,,,,,,
Bryophyte,Orthotrichaceae,Ulota,intermedia,dtol,,,,,,
Bryophyte,Orthotrichaceae,Zygodon,viridissimus,dtol_family_representative,,yes,,,,
Bryophyte,Orthotrichaceae,Zygodon,conoideus,dtol,,,,,,
Bryophyte,Orthotrichaceae,Zygodon,gracilis,dtol,,,,,,
Bryophyte,Orthotrichaceae,Zygodon,rupestris,dtol,,,,,,
Bryophyte,Orthotrichaceae,Zygodon,stirtonii,dtol,,,,,,
Bryophyte,Pallaviciniaceae,Pallavicinia,lyellii,dtol_family_representative,yes,,,,,
Bryophyte,Pelliaceae,Pellia,endiviifolia,dtol_family_representative,yes,,,yes,,
Bryophyte,Pelliaceae,Pellia,epiphylla,dtol_family_representative,yes,yes,,,,
Bryophyte,Pelliaceae,Pellia,neesiana,dtol,,,,,,
Bryophyte,Petalophyllaceae,Petalophyllum,ralfsii,dtol_family_representative,yes,,,,,
Bryophyte,Pilotrichaceae,Cyclodictyon,laetevirens,dtol_family_representative,yes,,,,,
Bryophyte,Plagiochilaceae,Pedinophyllum,interruptum,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,carringtonii,dtol_family_representative,yes,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,porelloides,dtol_family_representative,yes,yes,,,,
Bryophyte,Plagiochilaceae,Plagiochila,asplenioides,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,bifaria,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,britannica,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,exigua,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,heterophylla,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,punctata,dtol,,,,,,
Bryophyte,Plagiochilaceae,Plagiochila,spinulosa,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Herzogiella,seligeri,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Herzogiella,striatella,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Isopterygiopsis,muelleriana,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Isopterygiopsis,pulchella,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Myurella,julacea,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Myurella,tenerrima,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Orthothecium,intricatum,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Orthothecium,rufescens,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,denticulatum,dtol_family_representative,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,undulatum,dtol_family_representative,yes,yes,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,cavifolium,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,curvifolium,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,denticulatum,dtol,,yes,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,laetum,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,latebricola,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,nemorale,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,piliferum,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,platyphyllum,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Plagiothecium,succulentum,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Platydictya,jungermannioides,dtol,,,,,,
Bryophyte,Plagiotheciaceae,Pseudotaxiphyllum,elegans,dtol,yes,,,,,
Bryophyte,Pleuroziaceae,Pleurozia,purpurea,dtol_family_representative,yes,,,,,
Bryophyte,Polytrichaceae,Atrichum,angustatum,dtol,,,,,,
Bryophyte,Polytrichaceae,Atrichum,crispum,dtol,,,,,,
Bryophyte,Polytrichaceae,Atrichum,flavisetum,dtol,,,,,,
Bryophyte,Polytrichaceae,Atrichum,tenellum,dtol,,,,,,
Bryophyte,Polytrichaceae,Atrichum,undulatum,dtol,,yes,,,,
Bryophyte,Polytrichaceae,Oligotrichum,hercynicum,dtol,,,,yes,,
Bryophyte,Polytrichaceae,Pogonatum,urnigerum,dtol_family_representative,yes,yes,,,,
Bryophyte,Polytrichaceae,Pogonatum,aloides,dtol,,,,,,
Bryophyte,Polytrichaceae,Pogonatum,nanum,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichastrum,alpinum,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichastrum,sexangulare,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichum,commune,dtol_family_representative,yes,,,,,
Bryophyte,Polytrichaceae,Polytrichum,formosum,dtol,,,,yes,,
Bryophyte,Polytrichaceae,Polytrichum,juniperinum,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichum,longisetum,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichum,perigoniale,dtol,yes,,,,,
Bryophyte,Polytrichaceae,Polytrichum,piliferum,dtol,,,,,,
Bryophyte,Polytrichaceae,Polytrichum,strictum,dtol,,,,,,
Bryophyte,Porellaceae,Porella,arboris-vitae,dtol_family_representative,,,,yes,,
Bryophyte,Porellaceae,Porella,cordaeana,dtol_family_representative,yes,yes,,,,
Bryophyte,Porellaceae,Porella,obtusata,dtol,,,,,,
Bryophyte,Porellaceae,Porella,pinnata,dtol,,,,,,
Bryophyte,Porellaceae,Porella,platyphylla,dtol,yes,,,,,
Bryophyte,Pottiaceae,Acaulon,mediterraneum,dtol,,,,,,
Bryophyte,Pottiaceae,Acaulon,muticum,dtol,,,,,,
Bryophyte,Pottiaceae,Acaulon,triquetrum,dtol,,,,,,
Bryophyte,Pottiaceae,Aloina,aloides,dtol,,,,,,
Bryophyte,Pottiaceae,Aloina,ambigua,dtol,,,,,,
Bryophyte,Pottiaceae,Aloina,brevirostris,dtol,,,,,,
Bryophyte,Pottiaceae,Aloina,rigida,dtol,,,,,,
Bryophyte,Pottiaceae,Anoectangium,aestivum,dtol,,,,,,
Bryophyte,Pottiaceae,Barbula,unguiculata,dtol,,,,,,
Bryophyte,Pottiaceae,Bryoerythrophyllum,caledonicum,dtol,,,,,,
Bryophyte,Pottiaceae,Bryoerythrophyllum,ferruginascens,dtol,yes,,,,,
Bryophyte,Pottiaceae,Bryoerythrophyllum,recurvirostrum,dtol,,,,,,
Bryophyte,Pottiaceae,Chenia,leptophylla,dtol,,,,,,
Bryophyte,Pottiaceae,Chionoloma,cylindrotheca,dtol,,,,,,
Bryophyte,Pottiaceae,Chionoloma,hibernicum,dtol,,,,,,
Bryophyte,Pottiaceae,Chionoloma,recurvifolium,dtol,,,,,,
Bryophyte,Pottiaceae,Chionoloma,tenuirostre,dtol,,,,,,
Bryophyte,Pottiaceae,Cinclidotus,fontinaloides,dtol,,,,,,
Bryophyte,Pottiaceae,Cinclidotus,riparius,dtol,,,,,,
Bryophyte,Pottiaceae,Crossidium,squamiferum,dtol,,,,,,
Bryophyte,Pottiaceae,Dialytrichia,mucronata,dtol,,,,,,
Bryophyte,Pottiaceae,Dialytrichia,saxicola,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,insulanus,dtol_family_representative,,yes,,,,
Bryophyte,Pottiaceae,Didymodon,acutus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,australasiae,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,cordatus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,fallax,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,ferrugineus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,glaucus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,icmadophilus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,luridus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,maximus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,nicholsonii,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,rigidulus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,sinuosus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,spadiceus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,tomaculosus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,tophaceus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,umbrosus,dtol,,,,,,
Bryophyte,Pottiaceae,Didymodon,vinealis,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,cohaerens,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,crassinervium,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,minutissimum,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,recurvifolium,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,serratum,dtol,,,,,,
Bryophyte,Pottiaceae,Ephemerum,spinulosum,dtol,,,,,,
Bryophyte,Pottiaceae,Eucladium,verticillatum,dtol,,,,,,
Bryophyte,Pottiaceae,Gymnostomum,aeruginosum,dtol,,,,yes,,
Bryophyte,Pottiaceae,Gymnostomum,calcareum,dtol,,,,,,
Bryophyte,Pottiaceae,Gymnostomum,viridulum,dtol,,,,,,
Bryophyte,Pottiaceae,Gyroweisia,reflexa,dtol,,,,,,
Bryophyte,Pottiaceae,Gyroweisia,tenuis,dtol,,,,,,
Bryophyte,Pottiaceae,Hennediella,heimii,dtol,,,,,,
Bryophyte,Pottiaceae,Hennediella,macrophylla,dtol,,,,,,
Bryophyte,Pottiaceae,Hennediella,stanfordensis,dtol,,,,,,
Bryophyte,Pottiaceae,Hymenostylium,recurvirostrum,dtol,,,,,,
Bryophyte,Pottiaceae,Leptobarbula,berica,dtol,,,,,,
Bryophyte,Pottiaceae,Leptodontium,flexifolium,dtol,,,,,,
Bryophyte,Pottiaceae,Leptodontium,gemmascens,dtol,,,,,,
Bryophyte,Pottiaceae,Leptodontium,proliferum,dtol,,,,,,
Bryophyte,Pottiaceae,Microbryum,curvicollum,dtol,,,,,,
Bryophyte,Pottiaceae,Microbryum,davallianum,dtol,,,,,,
Bryophyte,Pottiaceae,Microbryum,floerkeanum,dtol,,,,,,
Bryophyte,Pottiaceae,Microbryum,rectum,dtol,,,,,,
Bryophyte,Pottiaceae,Microbryum,starckeanum,dtol,,,,,,
Bryophyte,Pottiaceae,Molendoa,warburgii,dtol,,,,,,
Bryophyte,Pottiaceae,Pottiopsis,caespitosa,dtol,,,,,,
Bryophyte,Pottiaceae,Pseudocrossidium,hornschuchianum,dtol,,,,,,
Bryophyte,Pottiaceae,Pseudocrossidium,revolutum,dtol,,,,,,
Bryophyte,Pottiaceae,Pterygoneurum,lamellatum,dtol,,,,,,
Bryophyte,Pottiaceae,Pterygoneurum,ovatum,dtol,,,,,,
Bryophyte,Pottiaceae,Pterygoneurum,papillosum,dtol,,,,,,
Bryophyte,Pottiaceae,Scopelophila,cataractae,dtol,,,,,,
Bryophyte,Pottiaceae,Stegonia,latifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Streblotrichum,convolutum,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,laevipila,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,latifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,montana,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,norvegica,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,papillosa,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,princeps,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,ruraliformis,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,ruralis,dtol,,,,,,
Bryophyte,Pottiaceae,Syntrichia,virescens,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,tortuosa,dtol_family_representative,yes,yes,,,,
Bryophyte,Pottiaceae,Tortella,densa,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,fasciculata,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,flavovirens,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,fragilis,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,inclinata,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,inflexa,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,nitida,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,pseudofragilis,dtol,,,,,,
Bryophyte,Pottiaceae,Tortella,squarrosa,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,acaulon,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,amplexa,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,atrovirens,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,canescens,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,cernua,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,cuneifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,freibergii,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,inermis,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,leucostoma,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,lindbergii,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,marginata,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,muralis,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,protobryoides,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,schimperi,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,solmsii,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,subulata,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,truncata,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,vahliana,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,viridifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Tortula,wilsonii,dtol,,,,,,
Bryophyte,Pottiaceae,Trichostomum,brachydontium,dtol,,,,,,
Bryophyte,Pottiaceae,Trichostomum,crispulum,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,x-mittenii,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,angustifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,brachycarpa,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,condensa,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,controversa,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,levieri,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,longifolia,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,perssonii,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,rostellata,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,rutilans,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,squarrosa,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,sterilis,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,wilsonii,dtol,,,,,,
Bryophyte,Pottiaceae,Weissia,wimmeriana,dtol,,,,,,
Bryophyte,Pseudoleskeaceae,Lescuraea,patens,dtol_family_representative,yes,,,,,
Bryophyte,Pseudoleskeaceae,Lescuraea,plicata,dtol_family_representative,yes,,,,,
Bryophyte,Pseudoleskeaceae,Lescuraea,incurvata,dtol,,,,,,
Bryophyte,Pseudoleskeaceae,Lescuraea,saxicola,dtol,,,,,,
Bryophyte,Pseudoleskeellaceae,Pseudoleskeella,catenulata,dtol_family_representative,yes,,,,,
Bryophyte,Pseudoleskeellaceae,Pseudoleskeella,rupestris,dtol_family_representative,,,,,,
Bryophyte,Pseudoleskeellaceae,Pseudoleskeella,nervosa,dtol,,,,,,
Bryophyte,Pterigynandraceae,Pterigynandrum,filiforme,dtol_family_representative,yes,,,,,
Bryophyte,Ptilidiaceae,Ptilidium,ciliare,dtol_family_representative,yes,yes,,,,
Bryophyte,Ptilidiaceae,Ptilidium,pulcherrimum,dtol_family_representative,yes,,,,,
Bryophyte,Ptychomitriaceae,Brachydontium,trichodes,dtol,,,,,,
Bryophyte,Ptychomitriaceae,Campylostelium,saxicola,dtol,,,,,,
Bryophyte,Ptychomitriaceae,Ptychomitrium,polyphyllum,dtol_family_representative,yes,,,yes,,
Bryophyte,Pylaisiaceae,Buckia,vaucheri,dtol,,,,,,
Bryophyte,Pylaisiaceae,Calliergonella,cuspidata,dtol_family_representative,yes,yes,,,,
Bryophyte,Pylaisiaceae,Calliergonella,lindbergii,dtol,,,,,,
Bryophyte,Pylaisiaceae,Homomallium,incurvatum,dtol,,,,,,
Bryophyte,Pylaisiaceae,Pseudohygrohypnum,eugyrium,dtol,,,,,,
Bryophyte,Pylaisiaceae,Pseudohygrohypnum,subeugyrium,dtol,,,,,,
Bryophyte,Pylaisiaceae,Pseudostereodon,procerrimus,dtol,,,,,,
Bryophyte,Pylaisiaceae,Ptilium,crista-castrensis,dtol_family_representative,yes,yes,,,,
Bryophyte,Pylaisiaceae,Pylaisia,polyantha,dtol,,,,,,
Bryophyte,Pylaisiaceae,Roaldia,revoluta,dtol,,,,,,
Bryophyte,Pylaisiadelphaceae,Platygyrium,repens,dtol_family_representative,yes,,,,,
Bryophyte,Radulaceae,Radula,complanata,dtol_family_representative,yes,yes,,,,
Bryophyte,Radulaceae,Radula,lindenbergiana,dtol_family_representative,yes,,,,,
Bryophyte,Radulaceae,Radula,aquilegia,dtol,,,,,,
Bryophyte,Radulaceae,Radula,carringtonii,dtol,,,,,,
Bryophyte,Radulaceae,Radula,holtii,dtol,,,,,,
Bryophyte,Radulaceae,Radula,voluta,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Arctoa,anderssonii,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Arctoa,fulvella,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,bruntonii,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,fallax,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,jenneri,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,polycarpon,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,strumiferum,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Cynodontium,tenellum,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Dicranoweisia,cirrata,dtol_family_representative,yes,,,yes,,
Bryophyte,Rhabdoweisiaceae,Glyphomitrium,daviesii,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Hymenoloma,crispulum,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Kiaeria,blyttii,dtol,,,,yes,,
Bryophyte,Rhabdoweisiaceae,Kiaeria,falcata,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Kiaeria,glacialis,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Kiaeria,starkei,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Oncophorus,integerrimus,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Oncophorus,virens,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Oncophorus,wahlenbergii,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Rhabdoweisia,crenulata,dtol_family_representative,yes,,,,,
Bryophyte,Rhabdoweisiaceae,Rhabdoweisia,crispata,dtol,,,,,,
Bryophyte,Rhabdoweisiaceae,Rhabdoweisia,fugax,dtol,,,,,,
Bryophyte,Rhizogoniaceae,Calomnion,complanatum,dtol_family_representative,,,,,,
Bryophyte,Rhytidiaceae,Rhytidium,rugosum,dtol_family_representative,yes,,,,,
Bryophyte,Ricciaceae,Riccia,fluitans,dtol_family_representative,yes,,,,,
Bryophyte,Ricciaceae,Riccia,sorocarpa,dtol_family_representative,yes,,,,,
Bryophyte,Ricciaceae,Riccia,beyrichiana,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,bifurca,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,canaliculata,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,cavernosa,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,crozalsii,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,crystallina,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,glauca,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,huebeneriana,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,nigrella,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,rhenana,dtol,,,,,,
Bryophyte,Ricciaceae,Riccia,subbifurca,dtol,,,,,,
Bryophyte,Ricciaceae,Ricciocarpos,natans,dtol,yes,,,,,
Bryophyte,Saccogynaceae,Saccogyna,viticulosa,dtol_family_representative,yes,,,,,
Bryophyte,Saelaniaceae,Saelania,glaucescens,dtol_family_representative,yes,,,,,
Bryophyte,Scapaniaceae,Diplophyllum,albicans,dtol,yes,yes,,,,
Bryophyte,Scapaniaceae,Diplophyllum,obtusifolium,dtol,,,,,,
Bryophyte,Scapaniaceae,Diplophyllum,taxifolium,dtol,,,,,,
Bryophyte,Scapaniaceae,Douinia,ovata,dtol,,,,,,
Bryophyte,Scapaniaceae,Saccobasis,polita,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,nimbosa,dtol_family_representative,yes,,,,,
Bryophyte,Scapaniaceae,Scapania,ornithopodioides,dtol_family_representative,yes,,,,,
Bryophyte,Scapaniaceae,Scapania,aequiloba,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,aspera,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,calcicola,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,compacta,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,curta,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,cuspiduligera,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,degenii,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,gracilis,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,gymnostomophila,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,irrigua,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,lingulata,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,nemorea,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,paludicola,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,paludosa,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,parvifolia,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,praetervisa,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,scandica,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,subalpina,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,uliginosa,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,umbrosa,dtol,,,,,,
Bryophyte,Scapaniaceae,Scapania,undulata,dtol,,,,,,
Bryophyte,Scapaniaceae,Schistochilopsis,incisa,dtol,,,,,,
Bryophyte,Scapaniaceae,Schistochilopsis,opacifolia,dtol,,,,,,
Bryophyte,Schistostegaceae,Schistostega,pennata,dtol_family_representative,yes,,,,,
Bryophyte,Scorpidiaceae,Hamatocaulis,vernicosus,dtol,,,,,,
Bryophyte,Scorpidiaceae,Hygrohypnella,ochracea,dtol,yes,,,yes,,
Bryophyte,Scorpidiaceae,Hygrohypnella,polaris,dtol,,,,,,
Bryophyte,Scorpidiaceae,Sanionia,orthothecioides,dtol,,,,,,
Bryophyte,Scorpidiaceae,Sanionia,uncinata,dtol,yes,yes,,,,
Bryophyte,Scorpidiaceae,Scorpidium,cossonii,dtol_family_representative,,yes,,,,
Bryophyte,Scorpidiaceae,Scorpidium,revolvens,dtol_family_representative,,yes,,,,
Bryophyte,Scorpidiaceae,Scorpidium,scorpioides,dtol,,,,yes,,
Bryophyte,Seligeriaceae,Blindia,acuta,dtol_family_representative,yes,,,yes,,
Bryophyte,Seligeriaceae,Blindia,caespiticia,dtol,,,,,,
Bryophyte,Seligeriaceae,Blindiadelphus,campylopodus,dtol,,,,,,
Bryophyte,Seligeriaceae,Blindiadelphus,diversifolius,dtol,,,,,,
Bryophyte,Seligeriaceae,Blindiadelphus,recurvatus,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,pusilla,dtol_family_representative,yes,,,,,
Bryophyte,Seligeriaceae,Seligeria,acutifolia,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,brevifolia,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,calcarea,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,calycina,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,carniolica,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,donniana,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,oelandica,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,patula,dtol,,,,,,
Bryophyte,Seligeriaceae,Seligeria,trifaria,dtol,,,,,,
Bryophyte,Sematophyllaceae,Sematophyllum,demissum,dtol_family_representative,,,,,,
Bryophyte,Sematophyllaceae,Sematophyllum,substrumulosum,dtol,,,,,,
Bryophyte,Solenostomataceae,Solenostoma,obovatum,dtol_family_representative,yes,,,,,
Bryophyte,Solenostomataceae,Solenostoma,paroicum,dtol_family_representative,,,,,,
Bryophyte,Solenostomataceae,Solenostoma,confertissimum,dtol,,,,,,
Bryophyte,Solenostomataceae,Solenostoma,gracillimum,dtol,yes,,,,,
Bryophyte,Solenostomataceae,Solenostoma,hyalinum,dtol,,,,,,
Bryophyte,Solenostomataceae,Solenostoma,sphaerocarpum,dtol,,,,,,
Bryophyte,Solenostomataceae,Solenostoma,subellipticum,dtol,,,,,,
Bryophyte,Southbyaceae,Gongylanthus,ericetorum,dtol_family_representative,,,,,,
Bryophyte,Southbyaceae,Southbya,nigrella,dtol,,,,,,
Bryophyte,Southbyaceae,Southbya,tophacea,dtol,,,,,,
Bryophyte,Sphaerocarpaceae,Sphaerocarpos,europaeus,dtol_family_representative,yes,,,,,
Bryophyte,Sphaerocarpaceae,Sphaerocarpos,michelii,dtol_family_representative,yes,,,,,
Bryophyte,Sphagnaceae,Sphagnum,fallax,dtol_family_representative,yes,yes,,,,
Bryophyte,Sphagnaceae,Sphagnum,inundatum,dtol_family_representative,yes,yes,,,,
Bryophyte,Sphagnaceae,Sphagnum,affine,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,angustifolium,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,auriculatum,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,austinii,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,balticum,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,beothuk,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,capillifolium,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,compactum,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,contortum,dtol,,,,,,
Bryophyte,Sphagnaceae,Sphagnum,cuspidatum,dtol,,,,,,
